"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,4.24237382547864
6.05,4.28410183903141
6.1,4.32634735619594
6.15,4.36864758921638
6.2,4.41062573891238
6.25,4.45198046079176
6.3,4.49247666073488
6.35,4.53193752711055
6.4,4.57023752007228
6.45,4.60729596842125
6.5,4.64307146474382
6.55,4.67755668394444
6.6,4.71077365966624
6.65,4.74276950796909
6.7,4.77361245447283
6.75,4.80338818433962
6.8,4.83219655362665
6.85,4.86014859536208
6.9,4.88736365998559
6.95,4.91396699789612
7,4.94008750011771
7.05,4.96585562618668
7.1,4.99140183113624
7.15,5.01685466053677
7.2,5.04233975559112
7.25,5.0679785192196
7.3,5.09388715186107
7.35,5.12017588486004
7.4,5.14694839972671
7.45,5.17430120828922
7.5,5.20232347405769
7.55,5.23109657212884
7.6,5.26069404718691
7.65,5.29118175747847
7.7,5.32261752266485
7.75,5.35505158681968
7.8,5.38852661849316
7.85,5.42307792937854
7.9,5.45873362853714
7.95,5.49551497824325
8,5.53343643048825
8.05,5.57250587420691
8.1,5.6127245941249
8.15,5.65408738333974
8.2,5.69658224690873
8.25,5.74019007613984
8.3,5.7848839947185
8.35,5.83062863814484
8.4,5.87737884644885
8.45,5.92507810637862
8.5,5.97365678541748
8.55,6.02302990275782
8.6,6.07309452449002
8.65,6.12372738530218
8.7,6.17478238967922
8.75,6.2260887552183
8.8,6.27745013698744
8.85,6.3286452435601
8.9,6.37943066931142
8.95,6.42954627594376
9,6.47872349009017
9.05,6.52669634909331
9.1,6.57321463893331
9.15,6.61805815090174
9.2,6.66104999403565
9.25,6.70206778704709
9.3,6.74105063235541
9.35,6.77800097077184
9.4,6.81298124673692
9.45,6.84610571963482
9.5,6.87752890606632
9.55,6.90743246929966
9.6,6.93601178124958
9.65,6.9634642798398
9.7,6.9899797783461
9.75,7.01573362623931
9.8,7.04088236892463
9.85,7.06556173640782
9.9,7.08988661072618
9.95,7.11395157622921
10,7.13783309747819
10.05,7.16159140468298
10.1,7.18527250404331
10.15,7.20891048410919
10.2,7.23252899858154
10.25,7.25614278016242
10.3,7.27975878778566
10.35,7.30337691605954
10.4,7.32699068282137
10.45,7.35058744563275
10.5,7.37414862784168
10.55,7.39764968243353
10.6,7.42106018036609
10.65,7.44434353882893
10.7,7.46745707972341
10.75,7.49035179118137
10.8,7.51297240449954
10.85,7.53525723092774
10.9,7.55713846506022
10.95,7.57854240824866
11,7.59938984773598
11.05,7.6195967183551
11.1,7.63907469566421
11.15,7.6577322232914
11.2,7.67547534617303
11.25,7.69220899392898
11.3,7.70783788503402
11.35,7.72226790372294
11.4,7.73540712835839
11.45,7.74716697697477
11.5,7.75746294771411
11.55,7.76621540636272
11.6,7.77334982974618
11.65,7.77879706414708
11.7,7.78249279957437
11.75,7.78437727416945
11.8,7.7843942568792
11.85,7.78249022146907
11.9,7.77861316174721
11.95,7.77271182088179
12,7.76473490260719
12.05,7.75463076619048
12.1,7.74234753727122
12.15,7.72783387039989
12.2,7.71104006486471
12.25,7.69191992648759
12.3,7.67043295399826
12.35,7.64654677539577
12.4,7.62023991899915
12.45,7.59150450758138
12.5,7.56034870632166
12.55,7.52679909138265
12.6,7.49090232063057
12.65,7.45272655354294
12.7,7.41236192013922
12.75,7.36992083502204
12.8,7.32553711582107
12.85,7.27936491325982
12.9,7.23157688578329
12.95,7.18236168100933
13,7.13192109121337
13.05,7.08046713821822
13.1,7.02821804564403
13.15,6.97539496228917
13.2,6.92221815003329
13.25,6.86890321133841
13.3,6.81565774199088
13.35,6.76267821238163
13.4,6.71014723260024
13.45,6.65823132705652
13.5,6.60707945824736
13.55,6.55682186290465
13.6,6.50756991458183
13.65,6.45941613242277
13.7,6.41243519024361
13.75,6.36668503109795
13.8,6.32220855394438
13.85,6.27903539440072
13.9,6.2371839550833
13.95,6.1966631480838
14,6.15747433967228
14.05,6.11961290711426
14.1,6.08306932898162
14.15,6.04783025186078
14.2,6.01387890371507
14.25,5.98119528763642
14.3,5.94975573705785
14.35,5.91953257078901
14.4,5.8904930342996
14.45,5.86259825927725
14.5,5.83580188501377
14.55,5.81004877662531
14.6,5.78527344527404
14.65,5.76139859182139
14.7,5.73833385266177
14.75,5.71597432657636
14.8,5.69419956684898
14.85,5.67287256985304
14.9,5.65183902128254
14.95,5.63092695078926
15,5.60994618264705
15.05,5.58868872630679
15.1,5.56692896196905
15.15,5.5444242498786
15.2,5.52091599008772
15.25,5.49613092315074
15.3,5.46978266608478
15.35,5.44157379296899
15.4,5.41119814438745
15.45,5.37834334788924
15.5,5.34269397260504
15.55,5.30393462620112
15.6,5.2617535397635
15.65,5.21584651507443
15.7,5.16592060699331
15.75,5.11169846338984
15.8,5.05292269555046
15.85,4.98935971737219
15.9,4.92080410031545
15.95,4.84708276779421
16,4.76805841725528
16.05,4.68363326011116
16.1,4.59375198051359
16.15,4.49840437689145
16.2,4.39762737152714
16.25,4.29150653829237
16.3,4.1801769851006
16.35,4.06382346328169
16.4,3.94268006564164
16.45,3.81702886230082
16.5,3.68719841809939
16.55,3.55356124270311
16.6,3.41653079629379
16.65,3.27655799835644
16.7,3.13412735951812
16.75,2.98975250183435
16.8,2.84397138340253
16.85,2.69734147752879
16.9,2.55043458763657
16.95,2.40383181248415
17,2.25811855217959
17.05,2.11387958848962
17.1,1.97169490027149
17.15,1.83213564642578
17.2,1.69576097728431
17.25,1.56311534475322
17.3,1.4347271701338
17.35,1.31110762336018
17.4,1.19275116016299
17.45,1.08013626996206
17.5,0.973727329534982
17.55,0.873976807204699
17.6,0.781328294831279
17.65,0.696218939976562
17.7,0.619081957767172
17.75,0.550348563752506
17.8,0.490448191574955
17.85,0.439807423409216
17.9,0.398846623649449
17.95,0.367974118849266
18,0.347577270809815
